"사고유형별","도로종류별","월별","항목","단위","2019 년","2020 년","2021 년","2022 년","2023 년",
"추돌","특별광역시도","11월","사고건수[건]","건","1272","1068","997","1036","1026",
"추돌","특별광역시도","11월","사망자수[명]","명","5","2","4","3","5",
"추돌","특별광역시도","11월","부상자수[명]","명","2274","1859","1633","1706","1699",
"추돌","특별광역시도","12월","사고건수[건]","건","1094","983","1078","1197","1096",
"추돌","특별광역시도","12월","사망자수[명]","명","5","1","4","3","4",
"추돌","특별광역시도","12월","부상자수[명]","명","1969","1516","1740","2013","1789",
"추돌","시도","전체","사고건수[건]","건","10141","9900","9649","8820","8965",
"추돌","시도","전체","사망자수[명]","명","76","71","57","69","57",
"추돌","시도","전체","부상자수[명]","명","19009","17563","16634","15075","15303",
"추돌","시도","1월","사고건수[건]","건","737","767","817","818","720",
"추돌","시도","1월","사망자수[명]","명","8","3","3","6","5",
"추돌","시도","1월","부상자수[명]","명","1308","1448","1431","1409","1247",
"추돌","시도","2월","사고건수[건]","건","655","793","742","570","599",
"추돌","시도","2월","사망자수[명]","명","2","9","4","5","6",
"추돌","시도","2월","부상자수[명]","명","1270","1370","1319","899","1030",
"추돌","시도","3월","사고건수[건]","건","794","747","751","593","693",
"추돌","시도","3월","사망자수[명]","명","4","4","8","3","4",
"추돌","시도","3월","부상자수[명]","명","1515","1316","1310","988","1171",
"추돌","시도","4월","사고건수[건]","건","889","803","784","728","765",
"추돌","시도","4월","사망자수[명]","명","6","8","4","3","6",
"추돌","시도","4월","부상자수[명]","명","1659","1411","1405","1276","1264",
"추돌","시도","5월","사고건수[건]","건","921","816","799","762","797",
"추돌","시도","5월","사망자수[명]","명","6","2","7","6","1",
"추돌","시도","5월","부상자수[명]","명","1810","1436","1364","1299","1403",
"추돌","시도","6월","사고건수[건]","건","840","859","730","713","744",
"추돌","시도","6월","사망자수[명]","명","8","4","2","4","3",
"추돌","시도","6월","부상자수[명]","명","1579","1539","1284","1251","1293",
"추돌","시도","7월","사고건수[건]","건","791","871","787","722","745",
"추돌","시도","7월","사망자수[명]","명","6","2","6","4","4",
"추돌","시도","7월","부상자수[명]","명","1429","1565","1302","1282","1255",
"추돌","시도","8월","사고건수[건]","건","878","815","749","713","755",
"추돌","시도","8월","사망자수[명]","명","3","12","5","6","9",
"추돌","시도","8월","부상자수[명]","명","1692","1480","1288","1202","1321",
"추돌","시도","9월","사고건수[건]","건","818","887","788","775","856",
"추돌","시도","9월","사망자수[명]","명","7","10","3","6","5",
"추돌","시도","9월","부상자수[명]","명","1519","1496","1326","1280","1474",
"추돌","시도","10월","사고건수[건]","건","915","879","915","745","759",
"추돌","시도","10월","사망자수[명]","명","8","10","7","11","6",
"추돌","시도","10월","부상자수[명]","명","1733","1636","1537","1338","1281",
"추돌","시도","11월","사고건수[건]","건","973","836","901","777","763",
"추돌","시도","11월","사망자수[명]","명","5","5","4","11","6",
"추돌","시도","11월","부상자수[명]","명","1783","1499","1569","1316","1284",
"추돌","시도","12월","사고건수[건]","건","930","827","886","904","769",
"추돌","시도","12월","사망자수[명]","명","13","2","4","4","2",
"추돌","시도","12월","부상자수[명]","명","1712","1367","1499","1535","1280",
"추돌","군도","전체","사고건수[건]","건","721","717","651","694","635",
"추돌","군도","전체","사망자수[명]","명","13","10","15","16","15",
"추돌","군도","전체","부상자수[명]","명","1205","1206","1056","1176","1088",
"추돌","군도","1월","사고건수[건]","건","38","48","47","49","39",
"추돌","군도","1월","사망자수[명]","명","0","3","1","1","0",
"추돌","군도","1월","부상자수[명]","명","68","83","74","78","65",
"추돌","군도","2월","사고건수[건]","건","49","48","41","43","33",
"추돌","군도","2월","사망자수[명]","명","1","0","0","1","1",
"추돌","군도","2월","부상자수[명]","명","86","74","74","86","44",
"추돌","군도","3월","사고건수[건]","건","53","63","35","48","57",
"추돌","군도","3월","사망자수[명]","명","0","0","0","1","4",
"추돌","군도","3월","부상자수[명]","명","86","98","53","79","87",
"추돌","군도","4월","사고건수[건]","건","66","55","61","62","54",
"추돌","군도","4월","사망자수[명]","명","0","0","3","1","2",
"추돌","군도","4월","부상자수[명]","명","113","107","106","111","92",
"추돌","군도","5월","사고건수[건]","건","63","59","45","67","52",
"추돌","군도","5월","사망자수[명]","명","2","1","0","3","0",
"추돌","군도","5월","부상자수[명]","명","102","89","69","108","86",
"추돌","군도","6월","사고건수[건]","건","57","61","61","55","53",
"추돌","군도","6월","사망자수[명]","명","0","1","2","2","0",
"추돌","군도","6월","부상자수[명]","명","96","103","100","75","78",
"추돌","군도","7월","사고건수[건]","건","44","37","60","54","56",
"추돌","군도","7월","사망자수[명]","명","3","0","3","1","1",
"추돌","군도","7월","부상자수[명]","명","69","69","93","88","107",
"추돌","군도","8월","사고건수[건]","건","72","62","52","72","56",
"추돌","군도","8월","사망자수[명]","명","0","1","0","0","2",
"추돌","군도","8월","부상자수[명]","명","112","102","92","121","99",
"추돌","군도","9월","사고건수[건]","건","50","62","58","70","66",
"추돌","군도","9월","사망자수[명]","명","0","1","1","0","0",
"추돌","군도","9월","부상자수[명]","명","83","95","104","123","125",
"추돌","군도","10월","사고건수[건]","건","77","91","71","74","65",
"추돌","군도","10월","사망자수[명]","명","3","2","3","4","2",
"추돌","군도","10월","부상자수[명]","명","129","180","109","149","114",
"추돌","군도","11월","사고건수[건]","건","88","78","58","58","54",
"추돌","군도","11월","사망자수[명]","명","2","1","1","1","2",
"추돌","군도","11월","부상자수[명]","명","154","122","83","87","97",
"추돌","군도","12월","사고건수[건]","건","64","53","62","42","50",
"추돌","군도","12월","사망자수[명]","명","2","0","1","1","1",
"추돌","군도","12월","부상자수[명]","명","107","84","99","71","94",
"추돌","고속국도","전체","사고건수[건]","건","1801","1698","2106","1943","2030",
"추돌","고속국도","전체","사망자수[명]","명","107","119","107","100","98",
"추돌","고속국도","전체","부상자수[명]","명","4870","4206","4945","4852","5471",
"추돌","고속국도","1월","사고건수[건]","건","126","124","151","155","120",
"추돌","고속국도","1월","사망자수[명]","명","5","12","13","5","7",
"추돌","고속국도","1월","부상자수[명]","명","366","388","310","368","341",
"추돌","고속국도","2월","사고건수[건]","건","112","98","162","136","139",
"추돌","고속국도","2월","사망자수[명]","명","1","11","8","3","6",
"추돌","고속국도","2월","부상자수[명]","명","322","235","375","314","336",
"추돌","고속국도","3월","사고건수[건]","건","146","127","186","107","179",
"추돌","고속국도","3월","사망자수[명]","명","10","11","10","4","12",
"추돌","고속국도","3월","부상자수[명]","명","373","347","421","267","405",
"추돌","고속국도","4월","사고건수[건]","건","148","124","144","151","155",
"추돌","고속국도","4월","사망자수[명]","명","12","5","5","6","6",
"추돌","고속국도","4월","부상자수[명]","명","414","312","333","319","422",
"추돌","고속국도","5월","사고건수[건]","건","142","148","187","157","189",
"추돌","고속국도","5월","사망자수[명]","명","7","9","8","15","3",
"추돌","고속국도","5월","부상자수[명]","명","354","398","482","391","444",
"추돌","고속국도","6월","사고건수[건]","건","121","140","176","146","173",
"추돌","고속국도","6월","사망자수[명]","명","7","9","8","9","8",
"추돌","고속국도","6월","부상자수[명]","명","326","319","394","340","456",
"추돌","고속국도","7월","사고건수[건]","건","171","129","193","162","169",
"추돌","고속국도","7월","사망자수[명]","명","13","8","9","7","9",
"추돌","고속국도","7월","부상자수[명]","명","405","338","456","368","505",
"추돌","고속국도","8월","사고건수[건]","건","176","134","194","188","185",
"추돌","고속국도","8월","사망자수[명]","명","11","12","12","5","8",
"추돌","고속국도","8월","부상자수[명]","명","566","342","485","502","511",
"추돌","고속국도","9월","사고건수[건]","건","163","177","187","178","184",
"추돌","고속국도","9월","사망자수[명]","명","6","7","5","7","12",
"추돌","고속국도","9월","부상자수[명]","명","444","399","481","491","499",
"추돌","고속국도","10월","사고건수[건]","건","170","168","190","197","184",
"추돌","고속국도","10월","사망자수[명]","명","19","16","9","12","15",
"추돌","고속국도","10월","부상자수[명]","명","468","405","455","545","487",
"추돌","고속국도","11월","사고건수[건]","건","172","191","184","182","173",
"추돌","고속국도","11월","사망자수[명]","명","5","10","11","17","6",
"추돌","고속국도","11월","부상자수[명]","명","459","426","416","420","622",
"추돌","고속국도","12월","사고건수[건]","건","154","138","152","184","180",
